 time            v(vin)          v(vout)        
 4.43655000e-04  7.53466770e-01  4.32786618e-01 
 4.44655000e-04  7.53407767e-01  4.34166772e-01 
 4.45655000e-04  7.53348629e-01  4.35563799e-01 
 4.46655000e-04  7.53289359e-01  4.36977820e-01 
 4.47655000e-04  7.53229959e-01  4.38408950e-01 
 4.48655000e-04  7.53170431e-01  4.39857299e-01 
 4.49655000e-04  7.53110779e-01  4.41322972e-01 
 4.50655000e-04  7.53051003e-01  4.42806068e-01 
 4.51655000e-04  7.52991107e-01  4.44306681e-01 
 4.52655000e-04  7.52931093e-01  4.45824896e-01 
 4.53655000e-04  7.52870964e-01  4.47360794e-01 
 4.54655000e-04  7.52810721e-01  4.48914448e-01 
 4.55655000e-04  7.52750367e-01  4.50485925e-01 
 4.56655000e-04  7.52689904e-01  4.52075285e-01 
 4.57655000e-04  7.52629335e-01  4.53682579e-01 
 4.58655000e-04  7.52568663e-01  4.55307852e-01 
 4.59655000e-04  7.52507889e-01  4.56951141e-01 
 4.60655000e-04  7.52447016e-01  4.58612475e-01 
 4.61655000e-04  7.52386046e-01  4.60291875e-01 
 4.62655000e-04  7.52324983e-01  4.61989356e-01 
 4.63655000e-04  7.52263827e-01  4.63704922e-01 
 4.64655000e-04  7.52202582e-01  4.65438570e-01 
 4.65655000e-04  7.52141250e-01  4.67190289e-01 
 4.66655000e-04  7.52079834e-01  4.68960061e-01 
 4.67655000e-04  7.52018335e-01  4.70747858e-01 
 4.68655000e-04  7.51956757e-01  4.72553644e-01 
 4.69655000e-04  7.51895102e-01  4.74377376e-01 
 4.70655000e-04  7.51833371e-01  4.76219001e-01 
 4.71655000e-04  7.51771569e-01  4.78078460e-01 
 4.71780000e-04  7.51763839e-01  4.78312181e-01 
 4.72030000e-04  7.51748375e-01  4.78780358e-01 
 4.72530000e-04  7.51717434e-01  4.79720064e-01 
 4.73530000e-04  7.51655502e-01  4.81612771e-01 
 4.74530000e-04  7.51593505e-01  4.83523098e-01 
 4.75530000e-04  7.51531445e-01  4.85450951e-01 
 4.76530000e-04  7.51469325e-01  4.87396235e-01 
 4.77530000e-04  7.51407146e-01  4.89358844e-01 
 4.78530000e-04  7.51344912e-01  4.91338665e-01 
 4.79530000e-04  7.51282625e-01  4.93335580e-01 
 4.80530000e-04  7.51220287e-01  4.95349463e-01 
 4.81530000e-04  7.51157901e-01  4.97380181e-01 
 4.82530000e-04  7.51095470e-01  4.99427595e-01 
 4.83530000e-04  7.51032995e-01  5.01491561e-01 
 4.84530000e-04  7.50970479e-01  5.03571927e-01 
 4.85530000e-04  7.50907925e-01  5.05668536e-01 
 4.86530000e-04  7.50845335e-01  5.07781226e-01 
 4.87530000e-04  7.50782712e-01  5.09909830e-01 
 4.88530000e-04  7.50720058e-01  5.12054173e-01 
 4.89530000e-04  7.50657375e-01  5.14214080e-01 
 4.90530000e-04  7.50594667e-01  5.16389367e-01 
 4.91530000e-04  7.50531935e-01  5.18579848e-01 
 4.92530000e-04  7.50469182e-01  5.20785331e-01 
 4.93530000e-04  7.50406410e-01  5.23005622e-01 
 4.94530000e-04  7.50343623e-01  5.25240522e-01 
 4.95530000e-04  7.50280821e-01  5.27489829e-01 
 4.96530000e-04  7.50218009e-01  5.29753337e-01 
 4.97530000e-04  7.50155188e-01  5.32030837e-01 
 4.98530000e-04  7.50092362e-01  5.34322117e-01 
 4.99530000e-04  7.50029531e-01  5.36626963e-01 
 5.00530000e-04  7.49966699e-01  5.38945156e-01 
 5.01530000e-04  7.49903869e-01  5.41276477e-01 
 5.02530000e-04  7.49841042e-01  5.43620704e-01 
 5.03530000e-04  7.49778222e-01  5.45977613e-01 
 5.04530000e-04  7.49715410e-01  5.48346975e-01 
 5.05530000e-04  7.49652610e-01  5.50728565e-01 
 5.06530000e-04  7.49589823e-01  5.53122150e-01 
 5.07530000e-04  7.49527053e-01  5.55527499e-01 
 5.08530000e-04  7.49464301e-01  5.57944380e-01 
 5.09530000e-04  7.49401570e-01  5.60372556e-01 
 5.10530000e-04  7.49338863e-01  5.62811792e-01 
 5.11530000e-04  7.49276182e-01  5.65261851e-01 
 5.12530000e-04  7.49213530e-01  5.67722494e-01 
 5.13530000e-04  7.49150909e-01  5.70193481e-01 
 5.14530000e-04  7.49088321e-01  5.72674572e-01 
 5.15530000e-04  7.49025769e-01  5.75165525e-01 
 5.16530000e-04  7.48963256e-01  5.77666099e-01 
 5.17530000e-04  7.48900783e-01  5.80176049e-01 
 5.18530000e-04  7.48838354e-01  5.82695132e-01 
 5.19530000e-04  7.48775971e-01  5.85223104e-01 
 5.20530000e-04  7.48713636e-01  5.87759720e-01 
 5.21530000e-04  7.48651352e-01  5.90304734e-01 
 5.22530000e-04  7.48589122e-01  5.92857899e-01 
 5.23530000e-04  7.48526946e-01  5.95418970e-01 
 5.24530000e-04  7.48464830e-01  5.97987698e-01 
 5.25530000e-04  7.48402773e-01  6.00563837e-01 
 5.26530000e-04  7.48340780e-01  6.03147139e-01 
 5.27530000e-04  7.48278852e-01  6.05737355e-01 
 5.28530000e-04  7.48216992e-01  6.08334237e-01 
 5.29530000e-04  7.48155203e-01  6.10937536e-01 
 5.30530000e-04  7.48093486e-01  6.13547003e-01 
 5.31530000e-04  7.48031845e-01  6.16162388e-01 
 5.32530000e-04  7.47970281e-01  6.18783443e-01 
 5.33530000e-04  7.47908798e-01  6.21409917e-01 
 5.34530000e-04  7.47847397e-01  6.24041560e-01 
 5.35530000e-04  7.47786081e-01  6.26678122e-01 
 5.36530000e-04  7.47724852e-01  6.29319353e-01 
 5.37530000e-04  7.47663714e-01  6.31965003e-01 
 5.38530000e-04  7.47602667e-01  6.34614821e-01 
 5.39530000e-04  7.47541715e-01  6.37268556e-01 
 5.40530000e-04  7.47480860e-01  6.39925959e-01 
 5.41530000e-04  7.47420105e-01  6.42586777e-01 
 5.42530000e-04  7.47359451e-01  6.45250761e-01 
 5.43530000e-04  7.47298902e-01  6.47917659e-01 
 5.44530000e-04  7.47238459e-01  6.50587221e-01 
 5.45530000e-04  7.47178126e-01  6.53259197e-01 
 5.46530000e-04  7.47117904e-01  6.55933335e-01 
 5.47530000e-04  7.47057795e-01  6.58609385e-01 
 5.48530000e-04  7.46997803e-01  6.61287096e-01 
 5.49530000e-04  7.46937929e-01  6.63966218e-01 
 5.50530000e-04  7.46878176e-01  6.66646501e-01 
 5.51530000e-04  7.46818547e-01  6.69327694e-01 
 5.52530000e-04  7.46759043e-01  6.72009547e-01 
 5.53530000e-04  7.46699666e-01  6.74691812e-01 
 5.54530000e-04  7.46640421e-01  6.77374236e-01 
 5.55530000e-04  7.46581307e-01  6.80056573e-01 
 5.56530000e-04  7.46522329e-01  6.82738572e-01 
 5.57530000e-04  7.46463488e-01  6.85419984e-01 
 5.58530000e-04  7.46404787e-01  6.88100562e-01 
 5.59530000e-04  7.46346228e-01  6.90780057e-01 
 5.60530000e-04  7.46287813e-01  6.93458220e-01 
 5.61530000e-04  7.46229544e-01  6.96134806e-01 
 5.62530000e-04  7.46171424e-01  6.98809566e-01 
 5.63530000e-04  7.46113456e-01  7.01482254e-01 
 5.64530000e-04  7.46055641e-01  7.04152625e-01 
 5.65530000e-04  7.45997981e-01  7.06820433e-01 
 5.66530000e-04  7.45940480e-01  7.09485432e-01 
 5.67530000e-04  7.45883139e-01  7.12147379e-01 
 5.68530000e-04  7.45825960e-01  7.14806030e-01 
 5.69530000e-04  7.45768946e-01  7.17461142e-01 
 5.70530000e-04  7.45712099e-01  7.20112473e-01 
 5.71530000e-04  7.45655422e-01  7.22759780e-01 
 5.72530000e-04  7.45598916e-01  7.25402824e-01 
 5.73530000e-04  7.45542583e-01  7.28041364e-01 
 5.74530000e-04  7.45486427e-01  7.30675162e-01 
 5.75530000e-04  7.45430449e-01  7.33303978e-01 
 5.76530000e-04  7.45374651e-01  7.35927577e-01 
 5.77530000e-04  7.45319036e-01  7.38545721e-01 
 5.78530000e-04  7.45263606e-01  7.41158175e-01 
 5.79530000e-04  7.45208362e-01  7.43764706e-01 
 5.80530000e-04  7.45153308e-01  7.46365079e-01 
 5.81530000e-04  7.45098445e-01  7.48959065e-01 
 5.82530000e-04  7.45043776e-01  7.51546430e-01 
 5.83530000e-04  7.44989302e-01  7.54126948e-01 
 5.84530000e-04  7.44935027e-01  7.56700388e-01 
 5.85530000e-04  7.44880951e-01  7.59266524e-01 
 5.86530000e-04  7.44827077e-01  7.61825132e-01 
 5.87530000e-04  7.44773407e-01  7.64375987e-01 
 5.88530000e-04  7.44719944e-01  7.66918866e-01 
 5.89530000e-04  7.44666689e-01  7.69453549e-01 
 5.90530000e-04  7.44613645e-01  7.71979816e-01 
 5.91530000e-04  7.44560813e-01  7.74497450e-01 
 5.92530000e-04  7.44508196e-01  7.77006234e-01 
 5.93530000e-04  7.44455796e-01  7.79505954e-01 
 5.94530000e-04  7.44403615e-01  7.81996398e-01 
 5.95530000e-04  7.44351655e-01  7.84477355e-01 
 5.96530000e-04  7.44299918e-01  7.86948616e-01 
 5.97530000e-04  7.44248405e-01  7.89409974e-01 
 5.98530000e-04  7.44197120e-01  7.91861224e-01 
 5.99530000e-04  7.44146064e-01  7.94302163e-01 
 6.00530000e-04  7.44095239e-01  7.96732590e-01 
 6.01530000e-04  7.44044647e-01  7.99152306e-01 
 6.02530000e-04  7.43994290e-01  8.01561114e-01 
 6.03530000e-04  7.43944171e-01  8.03958820e-01 
 6.04530000e-04  7.43894290e-01  8.06345190e-01 
 6.05530000e-04  7.43844651e-01  8.08720153e-01 
 6.06530000e-04  7.43795254e-01  8.11083414e-01 
 6.07530000e-04  7.43746102e-01  8.13434896e-01 
 6.08530000e-04  7.43697198e-01  8.15774304e-01 
 6.09530000e-04  7.43648542e-01  8.18101317e-01 
 6.10530000e-04  7.43600137e-01  8.20416242e-01 
 6.11530000e-04  7.43551984e-01  8.22718226e-01 
 6.12530000e-04  7.43504086e-01  8.25007894e-01 
 6.13530000e-04  7.43456445e-01  8.27284147e-01 
 6.14530000e-04  7.43409062e-01  8.29547875e-01 
 6.15530000e-04  7.43361939e-01  8.31798119e-01 
 6.16530000e-04  7.43315078e-01  8.34034903e-01 
 6.17530000e-04  7.43268481e-01  8.36258115e-01 
 6.18530000e-04  7.43222150e-01  8.38467599e-01 
 6.19530000e-04  7.43176086e-01  8.40663199e-01 
 6.20530000e-04  7.43130292e-01  8.42844764e-01 
 6.21530000e-04  7.43084769e-01  8.45012146e-01 
 6.22530000e-04  7.43039519e-01  8.47165200e-01 
 6.23530000e-04  7.42994543e-01  8.49303783e-01 
 6.24530000e-04  7.42949845e-01  8.51427756e-01 
 6.25530000e-04  7.42905424e-01  8.53536983e-01 
 6.26530000e-04  7.42861284e-01  8.55631329e-01 
 6.27530000e-04  7.42817425e-01  8.57710664e-01 
 6.28530000e-04  7.42773850e-01  8.59774862e-01 
 6.29530000e-04  7.42730561e-01  8.61823797e-01 
 6.30530000e-04  7.42687558e-01  8.63857349e-01 
 6.31530000e-04  7.42644844e-01  8.65875399e-01 
 6.32530000e-04  7.42602421e-01  8.67877832e-01 
 6.33530000e-04  7.42560289e-01  8.69864536e-01 
 6.34530000e-04  7.42518451e-01  8.71835402e-01 
 6.35530000e-04  7.42476909e-01  8.73790325e-01 
 6.36530000e-04  7.42435663e-01  8.75729201e-01 
 6.37530000e-04  7.42394716e-01  8.77651931e-01 
 6.38530000e-04  7.42354070e-01  8.79558420e-01 
 6.39530000e-04  7.42313725e-01  8.81448573e-01 
 6.40530000e-04  7.42273684e-01  8.83322300e-01 
 6.41530000e-04  7.42233947e-01  8.85179515e-01 
 6.42530000e-04  7.42194518e-01  8.87020133e-01 
 6.43530000e-04  7.42155396e-01  8.88844074e-01 
 6.44530000e-04  7.42116584e-01  8.90651260e-01 
 6.45530000e-04  7.42078083e-01  8.92441616e-01 
 6.46530000e-04  7.42039895e-01  8.94213992e-01 
 6.47530000e-04  7.42002022e-01  8.95971424e-01 
 6.48530000e-04  7.41964464e-01  8.97711023e-01 
 6.49530000e-04  7.41927223e-01  8.99433364e-01 
 6.50530000e-04  7.41890301e-01  9.01138553e-01 
 6.51530000e-04  7.41853699e-01  9.02825424e-01 
 6.52530000e-04  7.41817419e-01  9.04497112e-01 
 6.53530000e-04  7.41781462e-01  9.06150660e-01 
 6.54530000e-04  7.41745829e-01  9.07786679e-01 
 6.55530000e-04  7.41710522e-01  9.09404173e-01 
 6.56530000e-04  7.41675543e-01  9.11005201e-01 
 6.57530000e-04  7.41640892e-01  9.12590013e-01 
 6.58530000e-04  7.41606571e-01  9.14156300e-01 
 6.59530000e-04  7.41572581e-01  9.15703750e-01 
 6.60530000e-04  7.41538924e-01  9.17235713e-01 
 6.61530000e-04  7.41505601e-01  9.18748122e-01 
 6.62530000e-04  7.41472614e-01  9.20244804e-01 
 6.63530000e-04  7.41439963e-01  9.21722995e-01 
 6.64530000e-04  7.41407650e-01  9.23183337e-01 
 6.65530000e-04  7.41375676e-01  9.24625974e-01 
 6.66530000e-04  7.41344043e-01  9.26050889e-01 
 6.67530000e-04  7.41312751e-01  9.27456991e-01 
 6.68530000e-04  7.41281802e-01  9.28847358e-01 
 6.69530000e-04  7.41251198e-01  9.30219163e-01 
 6.70530000e-04  7.41220939e-01  9.31573045e-01 
 6.71530000e-04  7.41191027e-01  9.32909159e-01 
 6.72530000e-04  7.41161462e-01  9.34227502e-01 
 6.73530000e-04  7.41132246e-01  9.35527058e-01 
 6.74530000e-04  7.41103380e-01  9.36809742e-01 
 6.75530000e-04  7.41074866e-01  9.38075782e-01 
 6.76530000e-04  7.41046704e-01  9.39322184e-01 
 6.77530000e-04  7.41018895e-01  9.40552524e-01 
 6.78530000e-04  7.40991441e-01  9.41764392e-01 
 6.79530000e-04  7.40964343e-01  9.42957453e-01 
 6.80530000e-04  7.40937601e-01  9.44134547e-01 
 6.81530000e-04  7.40911217e-01  9.45293232e-01 
 6.82530000e-04  7.40885192e-01  9.46433195e-01 
 6.83530000e-04  7.40859526e-01  9.47557154e-01 
 6.84530000e-04  7.40834222e-01  9.48662784e-01 
 6.85530000e-04  7.40809279e-01  9.49750643e-01 
 6.86530000e-04  7.40784699e-01  9.50820881e-01 
 6.87530000e-04  7.40760483e-01  9.51873521e-01 
 6.88530000e-04  7.40736632e-01  9.52908581e-01 
 6.89530000e-04  7.40713147e-01  9.53926084e-01 
 6.90530000e-04  7.40690028e-01  9.54926056e-01 
 6.91530000e-04  7.40667276e-01  9.55908523e-01 
 6.92530000e-04  7.40644894e-01  9.56873512e-01 
 6.93530000e-04  7.40622880e-01  9.57821050e-01 
 6.94530000e-04  7.40601237e-01  9.58751166e-01 
 6.95530000e-04  7.40579964e-01  9.59663890e-01 
 6.96530000e-04  7.40559064e-01  9.60559250e-01 
 6.97530000e-04  7.40538536e-01  9.61437279e-01 
 6.98530000e-04  7.40518382e-01  9.62298006e-01 
 6.99530000e-04  7.40498602e-01  9.63141464e-01 
 7.00530000e-04  7.40479197e-01  9.63967112e-01 
 7.01530000e-04  7.40460168e-01  9.64776633e-01 
 7.02530000e-04  7.40441516e-01  9.65568014e-01 
 7.03530000e-04  7.40423241e-01  9.66343183e-01 
 7.04530000e-04  7.40405344e-01  9.67100844e-01 
 7.05530000e-04  7.40387826e-01  9.67841360e-01 
 7.06530000e-04  7.40370687e-01  9.68564839e-01 
 7.07530000e-04  7.40353929e-01  9.69271313e-01 
 7.08530000e-04  7.40337551e-01  9.69960814e-01 
 7.09530000e-04  7.40321555e-01  9.70633375e-01 
 7.10530000e-04  7.40305941e-01  9.71288638e-01 
 7.11530000e-04  7.40290709e-01  9.71927766e-01 
 7.12530000e-04  7.40275861e-01  9.72549398e-01 
 7.13530000e-04  7.40261397e-01  9.73154502e-01 
 7.14530000e-04  7.40247317e-01  9.73743204e-01 
 7.15530000e-04  7.40233622e-01  9.74314854e-01 
 7.16530000e-04  7.40220313e-01  9.74869748e-01 
 7.17530000e-04  7.40207390e-01  9.75407964e-01 
 7.18530000e-04  7.40194853e-01  9.75929532e-01 
 7.19530000e-04  7.40182704e-01  9.76434479e-01 
 7.20530000e-04  7.40170942e-01  9.76922835e-01 
 7.21530000e-04  7.40159568e-01  9.77394630e-01 
 7.22530000e-04  7.40148583e-01  9.77849892e-01 
 7.23530000e-04  7.40137986e-01  9.78288649e-01 
 7.24530000e-04  7.40127779e-01  9.78710928e-01 
 7.25530000e-04  7.40117962e-01  9.79116755e-01 
 7.26530000e-04  7.40108535e-01  9.79506157e-01 
 7.27530000e-04  7.40099498e-01  9.79879017e-01 
 7.28530000e-04  7.40090852e-01  9.80235765e-01 
 7.29530000e-04  7.40082597e-01  9.80576052e-01 
 7.30530000e-04  7.40074734e-01  9.80899988e-01 
 7.31530000e-04  7.40067263e-01  9.81207616e-01 
 7.32530000e-04  7.40060184e-01  9.81498954e-01 
 7.33530000e-04  7.40053497e-01  9.81774023e-01 
 7.34530000e-04  7.40047203e-01  9.82032841e-01 
 7.35530000e-04  7.40041302e-01  9.82275365e-01 
 7.36530000e-04  7.40035794e-01  9.82501734e-01 
 7.37530000e-04  7.40030679e-01  9.82711956e-01 
 7.38530000e-04  7.40025958e-01  9.82905903e-01 
 7.39530000e-04  7.40021630e-01  9.83083744e-01 
 7.40530000e-04  7.40017697e-01  9.83245396e-01 
 7.41530000e-04  7.40014158e-01  9.83390894e-01 
 7.42530000e-04  7.40011013e-01  9.83520254e-01 
 7.43530000e-04  7.40008262e-01  9.83633484e-01 
 7.44530000e-04  7.40005906e-01  9.83730593e-01 
 7.45530000e-04  7.40003944e-01  9.83811588e-01 
 7.46530000e-04  7.40002377e-01  9.83876474e-01 
 7.47530000e-04  7.40001204e-01  9.83925257e-01 
 7.48530000e-04  7.40000427e-01  9.83957940e-01 
 7.49530000e-04  7.40000044e-01  9.83974525e-01 
 7.50530000e-04  7.40000055e-01  9.83975013e-01 
 7.51530000e-04  7.40000462e-01  9.83959406e-01 
 7.52530000e-04  7.40001263e-01  9.83927701e-01 
 7.53530000e-04  7.40002460e-01  9.83879896e-01 
 7.54530000e-04  7.40004050e-01  9.83815989e-01 
 7.55530000e-04  7.40006036e-01  9.83735975e-01 
 7.56530000e-04  7.40008416e-01  9.83639848e-01 
 7.57530000e-04  7.40011190e-01  9.83527602e-01 
 7.58530000e-04  7.40014359e-01  9.83399211e-01 
 7.59530000e-04  7.40017922e-01  9.83254717e-01 
 7.60530000e-04  7.40021879e-01  9.83094063e-01 
 7.61530000e-04  7.40026230e-01  9.82917249e-01 
 7.62530000e-04  7.40030975e-01  9.82724266e-01 
 7.63530000e-04  7.40036113e-01  9.82515100e-01 
 7.64530000e-04  7.40041645e-01  9.82289736e-01 
 7.65530000e-04  7.40047569e-01  9.82048160e-01 
 7.66530000e-04  7.40053887e-01  9.81790355e-01 
 7.67530000e-04  7.40060597e-01  9.81516303e-01 
 7.68530000e-04  7.40067700e-01  9.81225986e-01 
 7.69530000e-04  7.40075195e-01  9.80919385e-01 
 7.70530000e-04  7.40083082e-01  9.80596479e-01 
 7.71530000e-04  7.40091360e-01  9.80257247e-01 
 7.72530000e-04  7.40100029e-01  9.79901540e-01 
 7.73530000e-04  7.40109089e-01  9.79529702e-01 
 7.74530000e-04  7.40118540e-01  9.79141373e-01 
 7.75530000e-04  7.40128381e-01  9.78736607e-01 
 7.76530000e-04  7.40138611e-01  9.78315396e-01 
 7.77530000e-04  7.40149231e-01  9.77877715e-01 
 7.78530000e-04  7.40160240e-01  9.77423333e-01 
 7.79530000e-04  7.40171637e-01  9.76952808e-01 
 7.80530000e-04  7.40183422e-01  9.76465576e-01 
 7.81530000e-04  7.40195595e-01  9.75961732e-01 
 7.82530000e-04  7.40208154e-01  9.75441278e-01 
 7.83530000e-04  7.40221101e-01  9.74904182e-01 
 7.84530000e-04  7.40234433e-01  9.74350122e-01 
 7.85530000e-04  7.40248151e-01  9.73779908e-01 
 7.85655000e-04  7.40249893e-01  9.73707176e-01 
 7.85905000e-04  7.40253394e-01  9.73561335e-01 
 7.86405000e-04  7.40260470e-01  9.73266686e-01 
 7.87405000e-04  7.40274909e-01  9.72665140e-01 
 7.88405000e-04  7.40289732e-01  9.72046509e-01 
 7.89405000e-04  7.40304939e-01  9.71411004e-01 
 7.90405000e-04  7.40320528e-01  9.70758643e-01 
 7.91405000e-04  7.40336500e-01  9.70089390e-01 
 7.92405000e-04  7.40352852e-01  9.69403211e-01 
 7.93405000e-04  7.40369586e-01  9.68700073e-01 
 7.94405000e-04  7.40386700e-01  9.67979481e-01 
 7.95405000e-04  7.40404194e-01  9.67242254e-01 
 7.96405000e-04  7.40422066e-01  9.66488520e-01 
 7.97405000e-04  7.40440316e-01  9.65717270e-01 
 7.98405000e-04  7.40458944e-01  9.64928829e-01 
 7.99405000e-04  7.40477949e-01  9.64123234e-01 
 8.00405000e-04  7.40497329e-01  9.63300451e-01 
 8.01405000e-04  7.40517085e-01  9.62460445e-01 
 8.02405000e-04  7.40537215e-01  9.61603184e-01 
 8.03405000e-04  7.40557718e-01  9.60728010e-01 
 8.04405000e-04  7.40578594e-01  9.59836054e-01 
 8.05405000e-04  7.40599843e-01  9.58926829e-01 
 8.06405000e-04  7.40621462e-01  9.58000220e-01 
 8.07405000e-04  7.40643451e-01  9.57056899e-01 
 8.08405000e-04  7.40665810e-01  9.56094825e-01 
 8.09405000e-04  7.40688538e-01  9.55115813e-01 
 8.10405000e-04  7.40711633e-01  9.54120163e-01 
 8.11405000e-04  7.40735095e-01  9.53105573e-01 
 8.12405000e-04  7.40758922e-01  9.52074003e-01 
 8.13405000e-04  7.40783114e-01  9.51024973e-01 
 8.14405000e-04  7.40807671e-01  9.49958350e-01 
 8.15405000e-04  7.40832590e-01  9.48874112e-01 
 8.16405000e-04  7.40857871e-01  9.47772241e-01 
 8.17405000e-04  7.40883513e-01  9.46652717e-01 
 8.18405000e-04  7.40909514e-01  9.45515524e-01 
 8.19405000e-04  7.40935875e-01  9.44361547e-01 
 8.20405000e-04  7.40962594e-01  9.43188166e-01 
 8.21405000e-04  7.40989669e-01  9.41997744e-01 
 8.22405000e-04  7.41017100e-01  9.40789723e-01 
 8.23405000e-04  7.41044885e-01  9.39563958e-01 
 8.24405000e-04  7.41073025e-01  9.38320439e-01 
 8.25405000e-04  7.41101516e-01  9.37059163e-01 
 8.26405000e-04  7.41130359e-01  9.35780125e-01 
 8.27405000e-04  7.41159552e-01  9.34483321e-01 
 8.28405000e-04  7.41189094e-01  9.33168749e-01 
 8.29405000e-04  7.41218984e-01  9.31836410e-01 
 8.30405000e-04  7.41249221e-01  9.30486305e-01 
 8.31405000e-04  7.41279803e-01  9.29118438e-01 
 8.32405000e-04  7.41310729e-01  9.27732816e-01 
 8.33405000e-04  7.41341998e-01  9.26329448e-01 
 8.34405000e-04  7.41373609e-01  9.24908344e-01 
 8.35405000e-04  7.41405561e-01  9.23469518e-01 
 8.36405000e-04  7.41437852e-01  9.22012984e-01 
 8.37405000e-04  7.41470481e-01  9.20538760e-01 
 8.38405000e-04  7.41503447e-01  9.19046868e-01 
 8.39405000e-04  7.41536748e-01  9.17537328e-01 
 8.40405000e-04  7.41570383e-01  9.16010167e-01 
 8.41405000e-04  7.41604351e-01  9.14465413e-01 
 8.42405000e-04  7.41638651e-01  9.12904220e-01 
 8.43405000e-04  7.41673280e-01  9.11323385e-01 
 8.44405000e-04  7.41708239e-01  9.09725888e-01 
 8.45405000e-04  7.41743524e-01  9.08111101e-01 
 8.46405000e-04  7.41779136e-01  9.06478895e-01 
 8.47405000e-04  7.41815072e-01  9.04829312e-01 
 8.48405000e-04  7.41851331e-01  9.03162406e-01 
 8.49405000e-04  7.41887912e-01  9.01478226e-01 
 8.50405000e-04  7.41924814e-01  8.99776824e-01 
 8.51405000e-04  7.41962034e-01  8.98059368e-01 
 8.52405000e-04  7.41999571e-01  8.96322721e-01 
 8.53405000e-04  7.42037424e-01  8.94569847e-01 
 8.53530000e-04  7.42042178e-01  8.94349526e-01 
 8.53780000e-04  7.42051700e-01  8.93908238e-01 
 8.54280000e-04  7.42070804e-01  8.93022319e-01 
 8.55280000e-04  7.42109245e-01  8.91237802e-01 
 8.56280000e-04  7.42147998e-01  8.89436447e-01 
 8.57280000e-04  7.42187061e-01  8.87618314e-01 
 8.58280000e-04  7.42226432e-01  8.85784532e-01 
 8.59280000e-04  7.42266110e-01  8.83932154e-01 
 8.60280000e-04  7.42306094e-01  8.82064010e-01 
 8.61280000e-04  7.42346381e-01  8.80180583e-01 
 8.62280000e-04  7.42386970e-01  8.78278885e-01 
 8.63280000e-04  7.42427860e-01  8.76361652e-01 
 8.64280000e-04  7.42469049e-01  8.74428393e-01 
 8.65280000e-04  7.42510535e-01  8.72479049e-01 
 8.66280000e-04  7.42552317e-01  8.70513720e-01 
 8.67280000e-04  7.42594393e-01  8.68532516e-01 
 8.68280000e-04  7.42636761e-01  8.66535544e-01 
 8.69280000e-04  7.42679420e-01  8.64522916e-01 
 8.70280000e-04  7.42722368e-01  8.62495593e-01 
 8.71280000e-04  7.42765603e-01  8.60451253e-01 
 8.72280000e-04  7.42809124e-01  8.58393031e-01 
 8.73280000e-04  7.42852929e-01  8.56318250e-01 
 8.74280000e-04  7.42897016e-01  8.54228995e-01 
 8.75280000e-04  7.42941383e-01  8.52124930e-01 
 8.76280000e-04  7.42986029e-01  8.50006064e-01 
